...1	Bin ID	Bin Quality	Bin Lineage	Domain	Phylum	Class	Order	Family	Genus	Bin Methods	Created By	Date Added	Completeness	Contamination	Total Number of Bases	5s rRNA	16s rRNA	23s rRNA	tRNA Genes	Gene Count	Scaffold Count
NA	3300050821_215	MQ	Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales	Bacteria	 Actinobacteriota	 Actinomycetia	 Mycobacteriales	 Mycobacteriaceae	 Mycobacterium	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	76.65	2.8	6243638	0	0	0	47	6989	725
NA	3300050821_2224	MQ	Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae; Mycobacterium; Mycobacterium conspicuum	Bacteria	 Actinobacteriota	 Actinomycetia	 Mycobacteriales	 Mycobacteriaceae	 Mycobacterium	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	50.2	1.01	2117420	0	0	0	12	2136	279
NA	3300050821_77	MQ	Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae; Mycobacterium	Bacteria	 Actinobacteriota	 Actinomycetia	 Mycobacteriales	 Mycobacteriaceae	 Mycobacterium	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	95.19	1.39	6613201	1	0	1	55	6644	366
NA	3300050821_777	MQ	Bacteria; Actinobacteria; Actinomycetia; Corynebacteriales; Mycobacteriaceae; Mycobacterium	Bacteria	 Actinobacteriota	 Actinomycetia	 Mycobacteriales	 Mycobacteriaceae	 Mycobacterium	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	81.31	1.85	4335458	1	0	1	32	4463	451
NA	3300050821_318	MQ	Bacteria; Actinobacteria; Actinomycetia; Pseudonocardiales	Bacteria	 Actinobacteriota	 Actinomycetia	 Mycobacteriales	 Pseudonocardiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	85.22	2.03	7068624	2	0	1	31	7281	725
NA	3300050821_1543	MQ	Bacteria; Actinobacteria; Actinomycetia; Pseudonocardiales	Bacteria	 Actinobacteriota	 Actinomycetia	 Mycobacteriales	 Pseudonocardiaceae	 GCA-003244245	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	61.12	1	2315872	0	0	0	24	2507	311
NA	3300050821_1678	MQ	Bacteria; Actinobacteria; Actinomycetia; Pseudonocardiales	Bacteria	 Actinobacteriota	 Actinomycetia	 Mycobacteriales	 Pseudonocardiaceae	 GCA-003244245	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	88.15	2.61	4992152	0	0	0	49	5463	471
NA	3300050821_1124	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	56.07	1.07	2946193	0	0	0	12	2938	541
NA	3300050821_1923	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	63.95	0	7208189	1	0	1	54	7154	924
NA	3300050821_204	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	55.6	0	5331231	1	0	1	19	5281	766
NA	3300050821_2212	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	66.72	1.07	4260920	0	0	0	20	4471	702
NA	3300050821_2251	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	84.87	1.52	5887468	1	0	1	38	5855	593
NA	3300050821_2377	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	50	0.86	3336974	0	0	0	13	3533	516
NA	3300050821_2719	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	77.53	2.41	6379951	1	0	1	23	6284	729
NA	3300050821_2782	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	56.03	1.72	5336354	1	0	0	25	5384	726
NA	3300050821_2978	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	67.29	2.05	6669831	0	0	0	27	6798	942
NA	3300050821_813	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	83.9	2.41	5297272	0	0	0	30	5276	553
NA	3300050821_96	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	96.3	3.88	8244737	2	0	1	46	7565	148
NA	3300050821_2482	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	 Palsa-504	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	51.38	3.15	3354523	0	0	0	11	3624	586
NA	3300050821_2881	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	 Palsa-504	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	51.02	0	4792289	0	0	0	17	5123	797
NA	3300050821_2888	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	 Palsa-504	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	81.09	2.27	7072441	0	0	0	33	6840	730
NA	3300050821_390	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	 Palsa-504	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	82.12	1.87	6526782	1	0	0	38	6748	700
NA	3300050821_1428	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	 Palsa-506	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	77.13	1.69	3889578	0	1	0	31	3902	544
NA	3300050821_1632	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	 Palsa-506	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	64.6	0.8	4396318	0	0	0	15	4526	628
NA	3300050821_1633	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	 Palsa-506	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	76.81	1.78	4197996	0	0	0	27	4446	602
NA	3300050821_1944	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	 Palsa-506	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	70.06	2.14	5273769	0	0	0	32	5388	619
NA	3300050821_2206	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	 Palsa-506	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	54.68	1.87	3810310	0	0	0	19	3811	592
NA	3300050821_2262	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	 Palsa-506	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	58.91	2.18	3994938	0	0	0	27	4283	629
NA	3300050821_2306	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	 Palsa-506	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	71.69	1.6	3975155	0	0	0	21	4080	562
NA	3300050821_2560	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	 Palsa-506	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	72.41	1.72	6466017	0	1	0	23	6518	592
NA	3300050821_2723	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	 Palsa-506	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	56.95	0	3937247	0	1	0	18	4152	607
NA	3300050821_2906	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	 Palsa-506	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	83.06	2.93	5648137	0	1	0	31	5639	538
NA	3300050821_334	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	 Palsa-506	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	50	4.31	4634637	0	0	0	13	4899	745
NA	3300050821_365	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	 Palsa-506	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	70.77	3.02	4720915	0	0	0	31	4882	652
NA	3300050821_444	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	 Palsa-506	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	58.62	1.72	5148214	0	0	0	24	5307	591
NA	3300050821_1093	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	 UBA9676	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	88.72	3.57	7258113	1	1	1	53	7231	652
NA	3300050821_1599	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	 UBA9676	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	69.08	0.13	3445107	0	1	0	19	3641	525
NA	3300050821_276	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	 UBA9676	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	53.45	1.72	3299519	0	0	0	11	3535	525
NA	3300050821_2794	MQ	Bacteria; Actinobacteria; Actinomycetia	Bacteria	 Actinobacteriota	 Actinomycetia	 Streptosporangiales	 Streptosporangiaceae	 UBA9676	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	64.78	2.05	6175999	0	1	0	49	6263	824
NA	3300050821_1033	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 70-9	 VAYN01	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	91.4	1.38	2008314	0	1	0	37	2231	147
NA	3300050821_1133	HQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	95.34	2.14	3840312	1	1	1	56	3450	37
NA	3300050821_1618	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	80.84	1.14	2705661	1	0	1	44	2738	268
NA	3300050821_2029	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	55.85	0	1667188	0	0	0	28	1893	283
NA	3300050821_234	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	62.42	1.71	2338492	1	0	1	43	2489	289
NA	3300050821_2836	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	70.21	2.14	2796168	0	0	0	39	2928	317
NA	3300050821_3	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	86.89	2.42	3528565	1	1	1	56	3304	194
NA	3300050821_467	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	NA	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	94.36	0.85	3665103	0	1	0	54	3606	51
NA	3300050821_653	HQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales; Conexibacteraceae; Conexibacter	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Conexibacter	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	98.05	1.61	4072502	1	1	1	56	4179	87
NA	3300050821_1198	MQ	Bacteria; Actinobacteria	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-465	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	52.78	1.28	3121474	0	0	0	17	3361	512
NA	3300050821_1648	MQ	Bacteria; Actinobacteria	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-465	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	59.33	1	4735735	0	0	0	21	4964	533
NA	3300050821_1730	MQ	Bacteria; Actinobacteria; Thermoleophilia	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-465	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	58.32	0.85	3417970	0	0	0	18	3708	558
NA	3300050821_985	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-465	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	50.57	0	2022751	0	0	0	15	2292	333
NA	3300050821_1148	HQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-744	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	96.3	0.09	3026068	1	1	1	48	3112	156
NA	3300050821_1309	HQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-744	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	97.12	2.56	2851951	1	1	1	44	2772	117
NA	3300050821_1385	HQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-744	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	97.01	2.56	3579405	1	1	1	51	3289	43
NA	3300050821_1450	HQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-744	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	96.37	2.14	3035426	1	1	1	57	2914	73
NA	3300050821_2510	HQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-744	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	91.17	0.09	3014814	1	1	1	46	3027	13
NA	3300050821_2527	HQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-744	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	94.19	2.28	3380624	1	1	1	51	3387	98
NA	3300050821_1238	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-744	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	83.08	4.13	2830659	0	0	0	57	2988	236
NA	3300050821_1269	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-744	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	95.47	0.85	3135385	0	1	0	46	3150	43
NA	3300050821_1449	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-744	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	95.23	1.71	2989722	1	0	1	52	2844	38
NA	3300050821_1494	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-744	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	89.32	0.85	3466994	1	1	1	51	3323	29
NA	3300050821_1594	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-744	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	80.33	1.15	2542395	1	1	1	33	2513	233
NA	3300050821_1827	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-744	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	52.05	3.28	1173425	1	0	1	19	1337	225
NA	3300050821_1920	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-744	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	52.7	0	1686217	0	0	0	28	1906	287
NA	3300050821_2164	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-744	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	91.89	2.14	2646012	1	0	0	42	2542	169
NA	3300050821_2397	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-744	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	64.37	0	2013079	0	0	0	31	2069	246
NA	3300050821_2515	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-744	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	94.25	1.71	3506164	1	1	0	49	3498	41
NA	3300050821_2545	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-744	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	88.21	3.42	3299476	1	1	0	43	3453	254
NA	3300050821_2597	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-744	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	93.63	1.71	3275108	1	0	1	49	3096	118
NA	3300050821_2619	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-744	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	84.81	1.28	2988049	0	1	0	40	3098	240
NA	3300050821_275	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-744	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	52.24	0	2155576	1	0	0	28	2496	331
NA	3300050821_2790	MQ	Bacteria; Actinobacteria; Thermoleophilia; Solirubrobacterales	Bacteria	 Actinobacteriota	 Thermoleophilia	 Solirubrobacterales	 Solirubrobacteraceae	 Palsa-744	MetaBAT v2:2.15, CheckM v1.1.3, GTDB-tk v1.3.0,GTDB database release 95	IMG_PIPELINE	2022-07-18	78.95	1.71	2474013	1	0	0	51	2502	217
